Date,Load,Load.1,Load.7,Net_demand,Solar_power,Wind_power,Temp,Temp_s95,Temp_s99,Temp_s95_min,Temp_s95_max,Temp_s99_min,Temp_s99_max,Wind,Wind_weighted,Nebulosity,Nebulosity_weighted,toy,WeekDays,BH_before,BH,BH_after,Year,Month,DLS,Summer_break,Christmas_break,Holiday,Holiday_zone_a,Holiday_zone_b,Holiday_zone_c,BH_Holiday,Solar_power.1,Solar_power.7,Wind_power.1,Wind_power.7,Net_demand.1,Net_demand.7
2015-01-27,74048.0208333333,74798.3958333333,76903,72151.1041666667,272.583333333333,1624.33333333333,278.313861775665,278.42204787818,277.162732221328,277.942305331113,278.819508221578,276.90686851886,277.452693924694,3.50142877277932,3.08713180304128,83.9162496964316,83.2085531713997,0.074,1,0,0,0,2015,1,0,0,0,0,0,0,0,0,181.854166666667,260.166666666667,2702.72916666667,550.541666666667,71913.8125,76092.2916666667
2015-01-28,74339.0208333333,74048.0208333333,77689.2708333333,69219.25,320.6875,4799.08333333333,279.201386238692,278.781024609513,277.733603852428,278.020431706576,279.6624485859,277.455139921848,278.164345990761,5.17587653167471,5.65958033173877,88.8344382074807,84.1962059166495,0.077,2,0,0,0,2015,1,0,0,0,0,0,0,0,0,272.583333333333,279.770833333333,1624.33333333333,1117.95833333333,72151.1041666667,76291.5416666667
2015-01-29,74241.7291666667,74339.0208333333,77796.8125,68769.7708333333,125.875,5346.08333333333,278.840578866523,279.081058465607,278.294900773848,278.797254412398,279.448681671365,278.169321426144,278.45503248528,6.12126558307853,6.21816562109655,91.4528018585432,90.6797218382865,0.079,3,0,0,0,2015,1,0,0,0,0,0,0,0,0,320.6875,339.458333333333,4799.08333333333,1005.83333333333,69219.25,76451.5208333333
2015-01-30,74861.8541666667,74241.7291666667,78853.5625,70431.4583333333,335.958333333333,4094.4375,277.026533305638,277.734286900518,278.132938266746,277.094555294104,278.804962178303,277.892478418188,278.417933219576,5.47736323511195,5.30369943066973,78.9335261108853,78.0762111690803,0.082,4,0,0,0,2015,1,0,0,0,0,0,0,0,0,125.875,372.791666666667,5346.08333333333,1017.125,68769.7708333333,77463.6458333333
2015-01-31,69301.9375,74861.8541666667,72874.875,66443.5,365.625,2492.8125,276.443031986205,276.605573036742,277.53265682821,275.983827456561,277.084336421697,277.364175464488,277.869796432528,4.1576304689617,4.21568188916576,82.1092446937675,80.4027083537507,0.085,5,0,0,0,2015,1,0,0,0,0,0,0,0,10,335.958333333333,320.75,4094.4375,3013.02083333333,70431.4583333333,69541.1041666667
2015-02-01,68206.2083333333,69301.9375,69113.9166666667,63066.5833333333,391.479166666667,4748.14583333333,276.383876711106,276.46160446093,277.127922886132,276.045897123609,276.815651601611,277.00342580387,277.350069267315,5.64134967541348,5.97368810129551,79.7887140774593,71.3935001411842,0.087,6,0,0,0,2015,2,0,0,0,0,0,0,0,10,365.625,516.25,2492.8125,1340.75,66443.5,67256.9166666667
2015-02-02,76383.5833333333,68206.2083333333,74798.3958333333,74968.6666666667,438.6875,976.229166666667,275.403190987675,275.885732540113,276.681979984872,275.268508087032,276.44201468147,276.383406896138,276.989158000419,2.80053577905067,2.72401946604291,80.0566171528512,75.318703949491,0.09,0,0,0,0,2015,2,0,0,0,0,0,0,0,0,391.479166666667,181.854166666667,4748.14583333333,2702.72916666667,63066.5833333333,71913.8125
2015-02-03,79124.7083333333,76383.5833333333,74048.0208333333,78146.7708333333,253.979166666667,723.958333333333,273.963519157063,274.357578142163,275.814812062506,273.757610326005,275.158811232428,275.485810335923,276.350318537126,2.75509734722412,2.19830109819938,83.9703400678842,82.2345983056382,0.093,1,0,0,0,2015,2,0,0,0,0,0,0,0,0,438.6875,272.583333333333,976.229166666667,1624.33333333333,74968.6666666667,72151.1041666667
2015-02-04,80972.9375,79124.7083333333,74339.0208333333,77519.1041666667,275.916666666667,3177.91666666667,274.432165525503,274.259428674569,275.188395293161,273.568158428028,274.935276416735,275.066806535097,275.461881291954,5.07355190926466,4.30047212427201,76.6873093404902,80.7924720132807,0.096,2,0,0,0,2015,2,0,0,0,0,0,0,0,0,253.979166666667,320.6875,723.958333333333,4799.08333333333,78146.7708333333,69219.25
2015-02-05,82094.3541666667,80972.9375,74241.7291666667,77397.8541666667,368.791666666667,4327.70833333333,273.889133799134,274.201605797455,274.851140682787,273.826594705166,274.65973736489,274.652725898924,275.10512750493,6.11609396218654,5.5354370501637,78.0334142356143,80.1818870996983,0.098,3,0,0,0,2015,2,0,0,0,0,0,0,0,0,275.916666666667,125.875,3177.91666666667,5346.08333333333,77519.1041666667,68769.7708333333
2015-02-06,84597.0833333333,82094.3541666667,74861.8541666667,77574.3958333333,285.041666666667,6737.64583333333,273.450259152462,273.540581120461,274.35025171023,273.112819643222,273.868863732572,274.216365870916,274.635176033507,6.46480095375628,6.64635896851384,71.1582858753165,82.7066719123323,0.101,4,0,0,0,2015,2,0,0,0,1,1,0,0,1,368.791666666667,335.958333333333,4327.70833333333,4094.4375,77397.8541666667,70431.4583333333
2015-02-07,76453.2916666667,84597.0833333333,69301.9375,71210.8125,616.0625,4626.41666666667,274.590612462007,274.045774037517,274.167193055532,273.007741356678,275.203596797013,273.938312673287,274.4216601286,4.89072114250855,4.78484004252597,54.5552810446486,62.0098069811844,0.104,5,0,0,0,2015,2,0,0,0,1,1,0,0,11,285.041666666667,365.625,6737.64583333333,2492.8125,77574.3958333333,66443.5
2015-02-08,70617.1875,76453.2916666667,68206.2083333333,66099.4166666667,559.979166666667,3957.79166666667,276.48362190351,275.912362101284,274.789760784744,274.856934058226,277.161747180642,274.422459816673,275.257578211571,5.35507763815236,4.73155491317556,68.9823580936176,65.0324251826961,0.107,6,0,0,0,2015,2,0,0,0,1,1,0,0,11,616.0625,391.479166666667,4626.41666666667,4748.14583333333,71210.8125,63066.5833333333
2015-02-09,76463.9166666667,70617.1875,76383.5833333333,74556.2916666667,759.8125,1147.8125,275.931555161808,275.966468366377,275.266484278138,274.75979625192,277.022545225022,274.969490395365,275.586670037238,2.9696103884981,2.46379117511625,58.5083433302926,46.5504652718117,0.109,0,0,0,0,2015,2,0,0,0,1,1,0,0,1,559.979166666667,438.6875,3957.79166666667,976.229166666667,66099.4166666667,74968.6666666667
2015-02-10,76322.5625,76463.9166666667,79124.7083333333,74189.6666666667,707.8125,1425.08333333333,276.593462211147,276.408249864123,275.685549390549,275.381412837729,277.523301396409,275.413079871341,276.033515736358,3.17815605250275,2.98669961391619,73.492056334706,55.8800242247218,0.112,1,0,0,0,2015,2,0,0,0,1,1,0,0,1,759.8125,253.979166666667,1147.8125,723.958333333333,74556.2916666667,78146.7708333333
2015-02-11,74638.9791666667,76322.5625,80972.9375,72679.25,798.625,1161.10416666667,276.805300835293,276.673009074804,276.043829816865,275.16180375501,278.226894738962,275.678896557459,276.450013374743,2.09176482827148,2.09588948641854,48.6099779676523,47.2419489446779,0.115,2,0,0,0,2015,2,0,0,0,1,1,0,0,1,707.8125,275.916666666667,1425.08333333333,3177.91666666667,74189.6666666667,77519.1041666667
2015-02-12,74179.9583333333,74638.9791666667,82094.3541666667,72922.9583333333,621.5625,635.4375,277.069309522085,276.877426776418,276.352336647743,275.277093700441,278.481247284821,275.972568494895,276.759713301619,1.87514728857528,1.96194921005255,66.022004684372,69.1300361424593,0.117,3,0,0,0,2015,2,0,0,0,1,1,0,0,1,798.625,368.791666666667,1161.10416666667,4327.70833333333,72679.25,77397.8541666667
2015-02-13,71936.0625,74179.9583333333,84597.0833333333,67032.9583333333,520.041666666667,4383.0625,279.791542665417,278.636057164648,277.137338839428,276.7798267491,280.673203993843,276.609432993924,278.009292876136,4.53709634620041,4.70938553332694,76.0082254798086,81.3256631069717,0.12,4,0,0,0,2015,2,0,0,0,1,1,0,1,1,621.5625,285.041666666667,635.4375,6737.64583333333,72922.9583333333,77574.3958333333
2015-02-14,64239.0208333333,71936.0625,76453.2916666667,60919.2083333333,310.020833333333,3009.79166666667,280.039729066829,280.355995419935,278.465434517407,279.830213154413,280.724836587126,278.03122256431,278.785803028076,4.0928970418846,4.04271292125915,87.0861867177791,86.5765190418982,0.123,5,0,0,0,2015,2,0,0,0,1,1,0,1,11,520.041666666667,616.0625,4383.0625,4626.41666666667,67032.9583333333,71210.8125
2015-02-15,61507.875,64239.0208333333,70617.1875,60436.8125,338.708333333333,732.354166666667,279.024721053399,279.351082286495,278.812109020243,278.834989646594,279.89834256977,278.671007951213,278.986179480712,2.67592391992731,2.36287222796718,85.0380891016135,85.864104604841,0.126,6,0,0,0,2015,2,0,0,0,1,1,0,1,11,310.020833333333,559.979166666667,3009.79166666667,3957.79166666667,60919.2083333333,66099.4166666667
2015-02-16,70702.2916666667,61507.875,76463.9166666667,69159.625,555.020833333333,987.645833333333,277.989495660937,278.155997594121,278.572775170816,277.275961773176,278.900154971317,278.399486663658,278.855858993823,2.93441659538847,2.66855186555901,85.5908531864105,85.5208752582226,0.128,0,0,0,0,2015,2,0,0,0,1,1,0,1,1,338.708333333333,759.8125,732.354166666667,1147.8125,60436.8125,74556.2916666667
2015-02-17,71375.2708333333,70702.2916666667,76322.5625,69342.5208333333,411.0625,1621.6875,278.724067658783,278.705199160366,278.607530944679,278.19995895516,279.360362020259,278.487288010328,278.752654770106,3.53790884295514,3.14010685722164,77.6570223600039,78.6623355272578,0.131,1,0,0,0,2015,2,0,0,0,1,1,0,1,1,555.020833333333,707.8125,987.645833333333,1425.08333333333,69159.625,74189.6666666667
2015-02-18,71985.8333333333,71375.2708333333,74638.9791666667,70536.3333333333,614.854166666667,834.645833333333,277.212032064518,277.662596586863,278.282759860496,276.809513716063,278.521548203579,278.119692790558,278.626965146992,2.40786256493631,2.36689092522059,73.8512149907519,74.114040451454,0.134,2,0,0,0,2015,2,0,0,0,1,1,0,1,1,411.0625,798.625,1621.6875,1161.10416666667,69342.5208333333,72679.25
2015-02-19,72050.75,71985.8333333333,74179.9583333333,69190.7083333333,805.979166666667,2054.0625,277.676470470443,277.295727551497,277.846785544722,275.790963519245,278.775520233301,277.538970873284,278.099639021935,3.03802060690222,3.47596000488567,68.6483182901155,61.8131278597507,0.137,3,0,0,0,2015,2,0,0,0,1,1,0,1,1,614.854166666667,621.5625,834.645833333333,635.4375,70536.3333333333,72922.9583333333
2015-02-20,71024.2708333333,72050.75,71936.0625,65122.3958333333,603.541666666667,5298.33333333333,279.932339633029,279.186369619487,278.306842861644,277.796525313197,280.64826823471,277.932556899408,278.835774179376,5.21225807504535,5.27699530517111,83.4825265756077,76.8001237520783,0.139,4,0,0,0,2015,2,0,0,0,1,1,1,1,1,805.979166666667,520.041666666667,2054.0625,4383.0625,69190.7083333333,67032.9583333333
2015-02-21,65321.1875,71024.2708333333,64239.0208333333,62619.375,383.020833333333,2318.79166666667,277.891279415648,278.984125991994,278.716961812027,277.580041784143,280.279009412702,278.435443320525,278.840205301547,4.0659205083464,3.93694810611726,82.1389568303249,82.9815717239244,0.142,5,0,0,0,2015,2,0,0,0,1,1,1,1,11,603.541666666667,310.020833333333,5298.33333333333,3009.79166666667,65122.3958333333,60919.2083333333
2015-02-22,64056.125,65321.1875,61507.875,60300.3125,766.729166666667,2989.08333333333,277.348726666208,277.153041251495,278.044074021168,275.870590425239,278.265336835133,277.802632089081,278.403209639444,4.56053719008547,4.20535337653364,66.4227855724161,67.940238353259,0.145,6,0,0,0,2015,2,0,0,0,1,1,1,1,11,383.020833333333,338.708333333333,2318.79166666667,732.354166666667,62619.375,60436.8125
2015-02-23,69896.75,64056.125,70702.2916666667,64156.875,437.395833333333,5302.47916666667,279.834743012721,279.249271936578,278.452074267799,278.049991202144,280.362475910971,278.092401728076,278.804861136514,5.39875068176484,5.76774852264607,81.4470165901165,81.6087376579463,0.148,0,0,0,0,2015,2,0,0,0,1,0,1,1,1,766.729166666667,555.020833333333,2989.08333333333,987.645833333333,60300.3125,69159.625
2015-02-24,71479.875,69896.75,71375.2708333333,65938.0833333333,672.854166666667,4868.9375,278.835227471554,279.034638009513,278.724336334685,278.287498268043,279.692186499626,278.54778223545,278.887963259467,5.65933952933318,5.52275537255321,68.2948446181051,70.9875786817442,0.15,1,0,0,0,2015,2,0,0,0,1,0,1,1,1,437.395833333333,411.0625,5302.47916666667,1621.6875,64156.875,69342.5208333333
2015-02-25,69886.0208333333,71479.875,71985.8333333333,67218.2083333333,486.125,2181.6875,279.833902808913,279.310185382113,278.897413012202,278.25705242255,280.470829445041,278.642952818015,279.276511113758,3.75386476995678,3.42589407012915,83.7496877576186,79.7324854605206,0.153,2,0,0,0,2015,2,0,0,0,1,0,1,1,1,672.854166666667,614.854166666667,4868.9375,834.645833333333,65938.0833333333,70536.3333333333
2015-02-26,68355.9375,69886.0208333333,72050.75,65764.0208333333,380.6875,2211.22916666667,281.356056118341,280.862151187673,279.620860012919,279.878720305302,281.93240468772,279.282401879509,280.117818316387,3.67538644232496,3.90181532954157,87.8680375869067,83.6962032809563,0.156,3,0,0,0,2015,2,0,0,0,1,0,1,1,1,486.125,805.979166666667,2181.6875,2054.0625,67218.2083333333,69190.7083333333
2015-02-27,68427.6041666667,68355.9375,71024.2708333333,64548.0625,626.125,3253.41666666667,278.908714549862,280.075392529342,279.924541798163,278.673154199017,281.553782657014,279.625296014181,280.119491936663,4.53188975594891,4.46665231696425,67.6356908938998,76.0919076538064,0.158,4,0,0,0,2015,2,0,0,0,1,0,1,1,1,380.6875,603.541666666667,2211.22916666667,5298.33333333333,65764.0208333333,65122.3958333333
2015-02-28,64138.6458333333,68427.6041666667,65321.1875,59712.4375,647.75,3778.45833333333,278.974254675135,278.425516656524,279.250969154902,276.848270549623,280.059439719719,278.959746188934,279.586507654622,4.22759338339036,4.50359508203016,78.478769510922,78.2971655518105,0.161,5,0,0,0,2015,2,0,0,0,1,0,1,1,11,626.125,383.020833333333,3253.41666666667,2318.79166666667,64548.0625,62619.375
2015-03-01,58070.6458333333,64138.6458333333,64056.125,52037.2916666667,303.145833333333,5730.20833333333,282.884716690133,281.663861540531,280.094564809483,280.085923076681,283.149434902926,279.50211117234,280.84393232976,5.57164486844277,6.24330454408493,91.3944032835961,90.7999309663759,0.164,6,0,0,0,2015,3,0,0,0,1,0,1,1,11,647.75,766.729166666667,3778.45833333333,2989.08333333333,59712.4375,60300.3125
2015-03-02,63743.4583333333,58070.6458333333,69896.75,57751.6666666667,516.125,5475.66666666667,282.269251356189,282.827350598964,281.229525363692,281.733770431703,283.245116695142,280.864556968417,281.49408749518,5.79377429172587,6.33086009141675,77.0547944256942,82.2372520056805,0.167,0,0,0,0,2015,3,0,0,0,1,0,1,0,1,303.145833333333,437.395833333333,5730.20833333333,5302.47916666667,52037.2916666667,64156.875
2015-03-03,65149.3541666667,63743.4583333333,71479.875,61207.9791666667,638.208333333333,3303.16666666667,280.73722159488,280.995209714729,281.126855569069,279.862993758213,281.926788830236,280.897200981309,281.322897495845,4.0246949511353,4.38533497965264,76.3425365245706,77.4089143055571,0.169,1,0,0,0,2015,3,0,0,0,1,0,1,0,1,516.125,672.854166666667,5475.66666666667,4868.9375,57751.6666666667,65938.0833333333
2015-03-04,67063.4791666667,65149.3541666667,69886.0208333333,63463.8125,660.666666666667,2939,278.849927089085,279.720458109179,280.668855776831,278.882774709742,280.965237510578,280.277223641548,281.13500259287,4.7869545822302,4.38256383298913,61.891531858597,70.7851249571176,0.172,2,0,0,0,2015,3,0,0,0,1,0,1,0,1,638.208333333333,486.125,3303.16666666667,2181.6875,61207.9791666667,67218.2083333333
2015-03-05,68122.3958333333,67063.4791666667,68355.9375,65089.4375,1082.27083333333,1950.6875,278.710864473657,278.62427408981,279.821429838322,277.105077206978,280.089843654234,279.558116262975,280.236116793545,4.14030565002333,3.3985121973333,45.8188490275647,48.5662393481267,0.175,3,0,0,0,2015,3,0,0,0,1,0,1,0,1,660.666666666667,380.6875,2939,2211.22916666667,63463.8125,65764.0208333333
2015-03-06,66775.4583333333,68122.3958333333,68427.6041666667,64614.2291666667,1125.75,1035.47916666667,279.323027398969,278.964347027286,279.448831655194,276.782856679359,281.086868245321,279.014128554862,279.81315156531,2.47810232029631,2.21167149178971,51.3168617703476,52.6254705939552,0.178,4,0,0,0,2015,3,0,0,0,1,0,1,0,1,1082.27083333333,626.125,1950.6875,3253.41666666667,65089.4375,64548.0625
2015-03-07,59523.1041666667,66775.4583333333,64138.6458333333,57107.75,974.583333333333,1440.77083333333,280.757410561359,280.116174110602,279.651479337451,277.561831044677,282.673238402349,279.07400787716,280.276792410816,2.39354577577252,2.51554499208105,65.8604665741323,63.495446132737,0.18,5,0,0,0,2015,3,0,0,0,1,0,1,0,11,1125.75,647.75,1035.47916666667,3778.45833333333,64614.2291666667,59712.4375
2015-03-08,54776.5833333333,59523.1041666667,58070.6458333333,52750.4166666667,1016.29166666667,1009.875,281.842361347303,281.370653260688,280.295108612912,278.844132794969,283.770882683154,279.685992176409,280.979543334052,2.37753344376063,2.53757522354367,66.8869687478214,63.6837053507118,0.183,6,0,0,0,2015,3,0,0,0,1,0,1,0,11,974.583333333333,303.145833333333,1440.77083333333,5730.20833333333,57107.75,52037.2916666667
2015-03-09,60441.8958333333,54776.5833333333,63743.4583333333,58811.5,778.375,852.020833333333,282.157686986101,282.254677865041,281.098071351177,280.907345633053,283.539223050863,280.738041216944,281.531386941531,2.16463583326248,2.17724250023103,85.6023899314634,80.6420291446952,0.186,0,0,0,0,2015,3,0,0,0,0,0,0,0,0,1016.29166666667,516.125,1009.875,5475.66666666667,52750.4166666667,57751.6666666667
2015-03-10,62110.3958333333,60441.8958333333,65149.3541666667,60629.4583333333,790.895833333333,690.041666666667,282.521514338092,282.328960901105,281.549203238646,280.8300243551,283.73649552094,281.175574428377,281.971400536766,2.44092090007966,2.44161334442834,81.9586361802359,79.4266306952582,0.189,1,0,0,0,2015,3,0,0,0,0,0,0,0,0,778.375,638.208333333333,852.020833333333,3303.16666666667,58811.5,61207.9791666667
2015-03-11,60857.7708333333,62110.3958333333,67063.4791666667,58542.0416666667,891.354166666667,1424.375,282.953338188214,282.898415905264,282.061261879398,281.508842072507,284.339159992348,281.70597783739,282.479805882225,3.05650529341829,2.97044693779727,72.8441930502917,74.3507009459521,0.191,2,0,0,0,2015,3,0,0,0,0,0,0,0,0,790.895833333333,660.666666666667,690.041666666667,2939,60629.4583333333,63463.8125
2015-03-12,60973.9583333333,60857.7708333333,68122.3958333333,57662.6875,970.5625,2340.70833333333,281.83782457602,282.13138459788,282.114601557442,280.447861299998,283.54101143928,281.759903500308,282.388443062332,3.03184179011318,3.03941639530986,62.9541201323423,69.9785396661167,0.194,3,0,0,0,2015,3,0,0,0,0,0,0,0,0,891.354166666667,1082.27083333333,1424.375,1950.6875,58542.0416666667,65089.4375
2015-03-13,62111.875,60973.9583333333,66775.4583333333,59202.3541666667,630.104166666667,2279.41666666667,280.451174929766,281.035636183794,281.761586831159,279.883251434127,282.284816304654,281.563030447142,282.215159609037,3.41927012268011,3.71253023740086,83.140696270185,83.9631446553876,0.197,4,0,0,0,2015,3,0,0,0,0,0,0,0,0,970.5625,1125.75,2340.70833333333,1035.47916666667,57662.6875,64614.2291666667
2015-03-14,58794.0833333333,62111.875,59523.1041666667,55617.1458333333,585.854166666667,2591.08333333333,279.466491504838,279.910575855872,281.083752256491,279.092167965002,280.872357511514,280.828189821488,281.584211539673,4.03753710072692,4.14736185579937,82.1425240646601,84.5855263500129,0.199,5,0,0,0,2015,3,0,0,0,0,0,0,0,10,630.104166666667,974.583333333333,2279.41666666667,1440.77083333333,59202.3541666667,57107.75
2015-03-15,57726.4375,58794.0833333333,54776.5833333333,55754.5,486.854166666667,1485.08333333333,279.323285465149,279.364166985625,280.415352003019,278.561910562066,280.043334042456,280.272119966131,280.800282375044,3.92411358959467,3.43486580592643,88.7227715344157,84.9888394449938,0.202,6,0,0,0,2015,3,0,0,0,0,0,0,0,10,585.854166666667,1016.29166666667,2591.08333333333,1009.875,55617.1458333333,52750.4166666667
2015-03-16,63831.2708333333,57726.4375,60441.8958333333,62478.375,651.791666666667,701.104166666667,280.519324795295,280.044499855002,280.204437824978,278.532778549106,281.679429699521,279.88600573751,280.52420138558,2.30308114061977,1.99729854576799,73.2619691429412,80.0863636823575,0.205,0,0,0,0,2015,3,0,0,0,0,0,0,0,0,486.854166666667,778.375,1485.08333333333,852.020833333333,55754.5,58811.5
2015-03-17,62332.6458333333,63831.2708333333,62110.3958333333,60543.375,895.958333333333,893.3125,282.638128612521,281.571345219451,280.629442736711,279.013707789921,284.19848388496,280.016322262252,281.425283789128,2.35377985047012,2.19237732960914,54.9649589860361,62.3589151347361,0.208,1,0,0,0,2015,3,0,0,0,0,0,0,0,0,651.791666666667,790.895833333333,701.104166666667,690.041666666667,62478.375,60629.4583333333
2015-03-18,60105.5625,62332.6458333333,60857.7708333333,57060.625,802.895833333333,2242.04166666667,283.81582381806,283.629379461272,281.810200574206,282.154059180374,285.202171113767,281.338823175165,282.431395651941,3.5733614651632,3.61969097631356,78.9224017544685,78.0049400655346,0.21,2,0,0,0,2015,3,0,0,0,0,0,0,0,0,895.958333333333,891.354166666667,893.3125,1424.375,60543.375,58542.0416666667
2015-03-19,61772.9583333333,60105.5625,60973.9583333333,58423.3333333333,817.854166666667,2531.77083333333,281.77248547683,282.493862599819,282.173470784835,281.573390519824,283.959616557928,281.979698625668,282.382518700228,4.05760791287513,3.95019554597403,78.4376663730255,72.8175213432119,0.213,3,0,0,0,2015,3,0,0,0,0,0,0,0,0,802.895833333333,970.5625,2242.04166666667,2340.70833333333,57060.625,57662.6875
2015-03-20,62261.4583333333,61772.9583333333,62111.875,59708.3125,454.041666666667,2099.10416666667,281.593127750804,281.765800171577,282.008168280827,281.081627630461,282.42519174621,281.867151372496,282.187090926695,3.66708356233408,3.38296261325693,84.2911853930168,87.8545785449354,0.216,4,0,0,0,2015,3,0,0,0,0,0,0,0,0,817.854166666667,630.104166666667,2531.77083333333,2279.41666666667,58423.3333333333,59202.3541666667
2015-03-21,57639.2291666667,62261.4583333333,58794.0833333333,54772.0833333333,324.8125,2542.33333333333,280.962894335587,281.254717789433,281.738977003129,280.655053003048,281.763028263333,281.625775783447,281.980652420062,4.2189506642828,4.22531989906183,85.8098679561241,86.9821751939235,0.219,5,0,0,0,2015,3,0,0,0,0,0,0,0,10,454.041666666667,585.854166666667,2099.10416666667,2591.08333333333,59708.3125,55617.1458333333
2015-03-22,56018.75,57639.2291666667,57726.4375,52218.5416666667,487.833333333333,3312.375,280.119482400341,280.502362827379,281.28850824639,279.971635740384,281.047156446968,281.058975373241,281.605033634215,4.6280067551843,4.40517989844739,83.4172778880733,84.6189833659104,0.221,6,0,0,0,2015,3,0,0,0,0,0,0,0,10,324.8125,486.854166666667,2542.33333333333,1485.08333333333,54772.0833333333,55754.5
2015-03-23,62120.7291666667,56018.75,63831.2708333333,60296,871,953.729166666667,280.980115189249,280.318396292725,280.807074429299,278.081094660329,282.527926492755,280.362758457305,281.202612571644,2.20884993739729,2.13496269563476,51.5094592819338,63.2945518591694,0.224,0,0,0,0,2015,3,0,0,0,0,0,0,0,0,487.833333333333,651.791666666667,3312.375,701.104166666667,52218.5416666667,62478.375
2015-03-24,63643.4375,62120.7291666667,62332.6458333333,62239.0833333333,430.854166666667,973.5,280.768009677359,281.11083252449,281.005046515439,280.191689713364,281.825225474734,280.806082958203,281.153990605979,2.96926550848425,2.60504535809868,87.7114999168809,85.4917905058325,0.227,1,0,0,0,2015,3,0,0,0,0,0,0,0,0,871,895.958333333333,953.729166666667,893.3125,60296,60543.375
2015-03-25,65806.2083333333,63643.4375,60105.5625,63309.1458333333,607.916666666667,1889.14583333333,279.066242732475,279.779622685779,280.596198779628,279.162004220717,280.864067612405,280.286150100376,281.007277844965,4.15892005520103,3.93514630868629,76.25330117423,75.5851826481238,0.23,2,0,0,0,2015,3,0,0,0,0,0,0,0,0,430.854166666667,802.895833333333,973.5,2242.04166666667,62239.0833333333,57060.625
2015-03-26,66809.0416666667,65806.2083333333,61772.9583333333,62671.9791666667,761.520833333333,3375.54166666667,280.014621475998,279.330602103345,280.015748386391,277.735660648716,280.998156639418,279.728955078622,280.286709704468,4.54281782432348,4.48341828151567,76.0306087586434,75.8225384323471,0.232,3,0,0,0,2015,3,0,0,0,0,0,0,0,0,607.916666666667,817.854166666667,1889.14583333333,2531.77083333333,63309.1458333333,58423.3333333333
2015-03-27,63019.4583333333,66809.0416666667,62261.4583333333,59858.1875,933.270833333333,2228,281.888722744174,281.374150197128,280.509323160801,279.986500583258,282.768015714544,280.139775275666,280.961155115482,4.20258334124694,3.87750430467847,73.219591636839,76.6775040359717,0.235,4,0,0,0,2015,3,0,0,0,0,0,0,0,0,761.520833333333,454.041666666667,3375.54166666667,2099.10416666667,62671.9791666667,59708.3125
2015-03-28,55628,63019.4583333333,57639.2291666667,50878.9375,596.270833333333,4152.79166666667,283.68755737746,282.817720898411,281.342650276428,281.35716474504,284.447870885865,280.897012257482,282.091328172625,5.38119434709428,5.42332993844704,88.124861654786,83.064366144217,0.238,5,0,0,0,2015,3,0,0,0,0,0,0,0,10,933.270833333333,324.8125,2228,2542.33333333333,59858.1875,54772.0833333333
2015-03-29,52279.6666666667,55628,56018.75,44322.6041666667,483,7474.0625,284.723925341965,284.515976117195,282.590539282995,283.975750562525,285.047497978469,282.108887692933,283.125697170914,7.69359062219817,8.57189454664268,91.8155396970378,87.5336856524851,0.24,6,0,0,0,2015,3,1,0,0,0,0,0,0,10,596.270833333333,487.833333333333,4152.79166666667,3312.375,50878.9375,52218.5416666667
2015-03-30,58450.3958333333,52279.6666666667,62120.7291666667,51620.9791666667,596.979166666667,6232.4375,285.016050086091,284.895583492169,283.469396870477,284.342617708627,285.407087310996,283.137585060245,283.87558963909,6.93342918225526,7.29700071978616,87.9686855243792,86.8623503538188,0.243,0,0,0,0,2015,3,1,0,0,0,0,0,0,0,483,871,7474.0625,953.729166666667,44322.6041666667,60296
2015-03-31,58786.0416666667,58450.3958333333,63643.4375,50415.3541666667,778.291666666667,7592.39583333333,285.179700867635,285.394527336785,284.210113649853,284.674470111132,286.046813706379,283.886861047147,284.491789609683,8.64051775143912,9.38948266288756,79.2369844483643,78.0911430153788,0.246,1,0,0,0,2015,3,1,0,0,0,0,0,0,0,596.979166666667,430.854166666667,6232.4375,973.5,51620.9791666667,62239.0833333333
2015-04-01,60670.5833333333,58786.0416666667,65806.2083333333,54059.6041666667,1032.5,5578.47916666667,281.946056686272,282.881667557785,283.784533237831,282.126942824829,284.508807626324,283.454309962107,284.315847811384,6.29442235047729,6.47346155938356,74.7820706408408,70.7701550234449,0.249,2,0,0,0,2015,4,1,0,0,0,0,0,0,0,778.291666666667,607.916666666667,7592.39583333333,1889.14583333333,50415.3541666667,63309.1458333333
2015-04-02,61685.1041666667,60670.5833333333,66809.0416666667,56717.5208333333,851.666666666667,4115.91666666667,282.264098754871,282.214108638388,283.136154116615,281.323483517635,283.086374367759,283.0023145683,283.42335131869,4.90120897934428,4.96865028495034,86.5341391357771,79.2716258092752,0.251,3,0,0,0,2015,4,1,0,0,0,0,0,0,0,1032.5,761.520833333333,5578.47916666667,3375.54166666667,54059.6041666667,62671.9791666667
2015-04-03,59836,61685.1041666667,63019.4583333333,57820.9583333333,763.104166666667,1251.9375,282.593827257219,282.360505129615,282.826150832507,281.350226402015,283.308723957566,282.642127668817,283.007527818725,3.12017335723065,3.03733994366276,90.1068578132366,85.1698477523321,0.254,4,0,0,0,2015,4,1,0,0,0,0,0,0,0,851.666666666667,933.270833333333,4115.91666666667,2228,56717.5208333333,59858.1875
